327	index_am_handler_out	f	2275	f	0	1	0	t	i	325			
328	hashmacaddr8	f	23	f	0	1	0	t	i	774			
329	hash_aclitem	f	23	f	0	1	0	t	i	1033			
330	bthandler	f	325	f	0	1	0	t	v	2281			
331	hashhandler	f	325	f	0	1	0	t	v	2281			
332	gisthandler	f	325	f	0	1	0	t	v	2281			
333	ginhandler	f	325	f	0	1	0	t	v	2281			
334	spghandler	f	325	f	0	1	0	t	v	2281			
335	brinhandler	f	325	f	0	1	0	t	v	2281			
336	scalarlesel	f	701	f	0	4	0	t	s	2281 26 2281 23			
337	scalargesel	f	701	f	0	4	0	t	s	2281 26 2281 23			
338	amvalidate	f	16	f	0	1	0	t	v	26			
339	poly_same	f	16	f	0	2	0	t	i	604 604			
340	poly_contain	f	16	f	0	2	0	t	i	604 604			
341	poly_left	f	16	f	0	2	0	t	i	604 604			
342	poly_overleft	f	16	f	0	2	0	t	i	604 604			
343	poly_overright	f	16	f	0	2	0	t	i	604 604			
344	poly_right	f	16	f	0	2	0	t	i	604 604			
345	poly_contained	f	16	f	0	2	0	t	i	604 604			
346	poly_overlap	f	16	f	0	2	0	t	i	604 604			
347	poly_in	f	604	f	0	1	0	t	i	2275			
348	poly_out	f	2275	f	0	1	0	t	i	604			
350	btint2cmp	f	23	f	0	2	0	t	i	21 21			
351	btint4cmp	f	23	f	0	2	0	t	i	23 23			
354	btfloat4cmp	f	23	f	0	2	0	t	i	700 700			
355	btfloat8cmp	f	23	f	0	2	0	t	i	701 701			
356	btoidcmp	f	23	f	0	2	0	t	i	26 26			
357	dist_bp	f	701	f	0	2	0	t	i	603 600			
358	btcharcmp	f	23	f	0	2	0	t	i	18 18			
359	btnamecmp	f	23	f	0	2	0	t	i	19 19			
360	bttextcmp	f	23	f	0	2	0	t	i	25 25			
361	lseg_distance	f	701	f	0	2	0	t	i	601 601			
362	lseg_interpt	f	600	f	0	2	0	t	i	601 601			
363	dist_ps	f	701	f	0	2	0	t	i	600 601			
364	dist_pb	f	701	f	0	2	0	t	i	600 603			
365	dist_sb	f	701	f	0	2	0	t	i	601 603			
366	close_ps	f	600	f	0	2	0	t	i	600 601			
367	close_pb	f	600	f	0	2	0	t	i	600 603			
368	close_sb	f	600	f	0	2	0	t	i	601 603			
369	on_ps	f	16	f	0	2	0	t	i	600 601			
370	path_distance	f	701	f	0	2	0	t	i	602 602			
371	dist_ppath	f	701	f	0	2	0	t	i	600 602			
372	on_sb	f	16	f	0	2	0	t	i	601 603			
373	inter_sb	f	16	f	0	2	0	t	i	601 603			
376	string_to_array	f	1009	f	0	3	0	f	i	25 25 25			
377	cash_cmp	f	23	f	0	2	0	t	i	790 790			
378	array_append	f	5078	f	0	2	0	f	i	5078 5077			
379	array_prepend	f	5078	f	0	2	0	f	i	5077 5078			
380	dist_sp	f	701	f	0	2	0	t	i	601 600			
381	dist_bs	f	701	f	0	2	0	t	i	603 601			
382	btarraycmp	f	23	f	0	2	0	t	i	2277 2277			
383	array_cat	f	5078	f	0	2	0	f	i	5078 5078			
384	array_to_string	f	25	f	0	3	0	f	s	2277 25 25			
386	scalarlejoinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281			
390	array_ne	f	16	f	0	2	0	t	i	2277 2277			
391	array_lt	f	16	f	0	2	0	t	i	2277 2277			
392	array_gt	f	16	f	0	2	0	t	i	2277 2277			
393	array_le	f	16	f	0	2	0	t	i	2277 2277			
394	string_to_array	f	1009	f	0	2	0	f	i	25 25			
395	array_to_string	f	25	f	0	2	0	t	s	2277 25			
396	array_ge	f	16	f	0	2	0	t	i	2277 2277			
398	scalargejoinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281			
399	hashmacaddr	f	23	f	0	1	0	t	i	829			
400	hashtext	f	23	f	0	1	0	t	i	25			
401	text	f	25	f	0	1	0	t	i	1042			
404	btoidvectorcmp	f	23	f	0	2	0	t	i	30 30			
406	text	f	25	f	0	1	0	t	i	19			
407	name	f	19	f	0	1	0	t	i	25			
408	bpchar	f	1042	f	0	1	0	t	i	19			
409	name	f	19	f	0	1	0	t	i	1042			
421	dist_pathp	f	701	f	0	2	0	t	i	602 600			
422	hashinet	f	23	f	0	1	0	t	i	869			
425	hashint4extended	f	20	f	0	2	0	t	i	23 20			
432	hash_numeric	f	23	f	0	1	0	t	i	1700			
436	macaddr_in	f	829	f	0	1	0	t	i	2275			
437	macaddr_out	f	2275	f	0	1	0	t	i	829			
438	num_nulls	f	23	f	2276	1	0	f	i	2276	2276	v	
440	num_nonnulls	f	23	f	2276	1	0	f	i	2276	2276	v	
441	hashint2extended	f	20	f	0	2	0	t	i	21 20			
442	hashint8extended	f	20	f	0	2	0	t	i	20 20			
443	hashfloat4extended	f	20	f	0	2	0	t	i	700 20			
444	hashfloat8extended	f	20	f	0	2	0	t	i	701 20			
445	hashoidextended	f	20	f	0	2	0	t	i	26 20			
446	hashcharextended	f	20	f	0	2	0	t	i	18 20			
447	hashnameextended	f	20	f	0	2	0	t	i	19 20			
448	hashtextextended	f	20	f	0	2	0	t	i	25 20			
449	hashint2	f	23	f	0	1	0	t	i	21			
450	hashint4	f	23	f	0	1	0	t	i	23			
451	hashfloat4	f	23	f	0	1	0	t	i	700			
452	hashfloat8	f	23	f	0	1	0	t	i	701			
453	hashoid	f	23	f	0	1	0	t	i	26			
454	hashchar	f	23	f	0	1	0	t	i	18			
455	hashname	f	23	f	0	1	0	t	i	19			
456	hashvarlena	f	23	f	0	1	0	t	i	2281			
457	hashoidvector	f	23	f	0	1	0	t	i	30			
458	text_larger	f	25	f	0	2	0	t	i	25 25			
459	text_smaller	f	25	f	0	2	0	t	i	25 25			
460	int8in	f	20	f	0	1	0	t	i	2275			
461	int8out	f	2275	f	0	1	0	t	i	20			
462	int8um	f	20	f	0	1	0	t	i	20			
463	int8pl	f	20	f	0	2	0	t	i	20 20			
464	int8mi	f	20	f	0	2	0	t	i	20 20			
465	int8mul	f	20	f	0	2	0	t	i	20 20			
466	int8div	f	20	f	0	2	0	t	i	20 20			
467	int8eq	f	16	f	0	2	0	t	i	20 20			
468	int8ne	f	16	f	0	2	0	t	i	20 20			
469	int8lt	f	16	f	0	2	0	t	i	20 20			
470	int8gt	f	16	f	0	2	0	t	i	20 20			
471	int8le	f	16	f	0	2	0	t	i	20 20			
472	int8ge	f	16	f	0	2	0	t	i	20 20			
474	int84eq	f	16	f	0	2	0	t	i	20 23			
475	int84ne	f	16	f	0	2	0	t	i	20 23			
476	int84lt	f	16	f	0	2	0	t	i	20 23			
477	int84gt	f	16	f	0	2	0	t	i	20 23			
478	int84le	f	16	f	0	2	0	t	i	20 23			
479	int84ge	f	16	f	0	2	0	t	i	20 23			
480	int4	f	23	f	0	1	0	t	i	20			
481	int8	f	20	f	0	1	0	t	i	23			
482	float8	f	701	f	0	1	0	t	i	20			
483	int8	f	20	f	0	1	0	t	i	701			
515	array_larger	f	2277	f	0	2	0	t	i	2277 2277			
516	array_smaller	f	2277	f	0	2	0	t	i	2277 2277			
598	abbrev	f	25	f	0	1	0	t	i	869			
599	abbrev	f	25	f	0	1	0	t	i	650			
605	set_masklen	f	869	f	0	2	0	t	i	869 23			
619	oidvectorne	f	16	f	0	2	0	t	i	30 30			
626	hash_array	f	23	f	0	1	0	t	i	2277			
635	set_masklen	f	650	f	0	2	0	t	i	650 23			
