1040	_macaddr	b	A	f	-1	f	829	0	0	0	-1	pg_catalog
1041	_inet	b	A	f	-1	f	869	0	0	0	-1	pg_catalog
1042	bpchar	b	S	f	-1	f	0	1014	0	0	-1	pg_catalog
1043	varchar	b	S	f	-1	f	0	1015	0	0	-1	pg_catalog
1082	date	b	D	f	4	t	0	1182	0	0	-1	pg_catalog
1083	time	b	D	f	8	t	0	1183	0	0	-1	pg_catalog
1114	timestamp	b	D	f	8	t	0	1115	0	0	-1	pg_catalog
1115	_timestamp	b	A	f	-1	f	1114	0	0	0	-1	pg_catalog
1182	_date	b	A	f	-1	f	1082	0	0	0	-1	pg_catalog
1183	_time	b	A	f	-1	f	1083	0	0	0	-1	pg_catalog
1184	timestamptz	b	D	t	8	t	0	1185	0	0	-1	pg_catalog
1185	_timestamptz	b	A	f	-1	f	1184	0	0	0	-1	pg_catalog
1186	interval	b	T	t	16	f	0	1187	0	0	-1	pg_catalog
1187	_interval	b	A	f	-1	f	1186	0	0	0	-1	pg_catalog
1231	_numeric	b	A	f	-1	f	1700	0	0	0	-1	pg_catalog
1248	pg_database	c	C	f	-1	f	0	10052	1262	0	-1	pg_catalog
1263	_cstring	b	A	f	-1	f	2275	0	0	0	-1	pg_catalog
1266	timetz	b	D	f	12	f	0	1270	0	0	-1	pg_catalog
1270	_timetz	b	A	f	-1	f	1266	0	0	0	-1	pg_catalog
1560	bit	b	V	f	-1	f	0	1561	0	0	-1	pg_catalog
1561	_bit	b	A	f	-1	f	1560	0	0	0	-1	pg_catalog
1562	varbit	b	V	t	-1	f	0	1563	0	0	-1	pg_catalog
1563	_varbit	b	A	f	-1	f	1562	0	0	0	-1	pg_catalog
1700	numeric	b	N	f	-1	f	0	1231	0	0	-1	pg_catalog
1790	refcursor	b	U	f	-1	f	0	2201	0	0	-1	pg_catalog
2201	_refcursor	b	A	f	-1	f	1790	0	0	0	-1	pg_catalog
2202	regprocedure	b	N	f	4	t	0	2207	0	0	-1	pg_catalog
2203	regoper	b	N	f	4	t	0	2208	0	0	-1	pg_catalog
2204	regoperator	b	N	f	4	t	0	2209	0	0	-1	pg_catalog
2205	regclass	b	N	f	4	t	0	2210	0	0	-1	pg_catalog
2206	regtype	b	N	f	4	t	0	2211	0	0	-1	pg_catalog
2207	_regprocedure	b	A	f	-1	f	2202	0	0	0	-1	pg_catalog
2208	_regoper	b	A	f	-1	f	2203	0	0	0	-1	pg_catalog
2209	_regoperator	b	A	f	-1	f	2204	0	0	0	-1	pg_catalog
2210	_regclass	b	A	f	-1	f	2205	0	0	0	-1	pg_catalog
2211	_regtype	b	A	f	-1	f	2206	0	0	0	-1	pg_catalog
2249	record	p	P	f	-1	f	0	2287	0	0	-1	pg_catalog
2275	cstring	p	P	f	-2	f	0	1263	0	0	-1	pg_catalog
2276	any	p	P	f	4	t	0	0	0	0	-1	pg_catalog
2277	anyarray	p	P	f	-1	f	0	0	0	0	-1	pg_catalog
2278	void	p	P	f	4	t	0	0	0	0	-1	pg_catalog
2279	trigger	p	P	f	4	t	0	0	0	0	-1	pg_catalog
2280	language_handler	p	P	f	4	t	0	0	0	0	-1	pg_catalog
2281	internal	p	P	f	8	t	0	0	0	0	-1	pg_catalog
2283	anyelement	p	P	f	4	t	0	0	0	0	-1	pg_catalog
2287	_record	p	P	f	-1	f	2249	0	0	0	-1	pg_catalog
2776	anynonarray	p	P	f	4	t	0	0	0	0	-1	pg_catalog
2842	pg_authid	c	C	f	-1	f	0	10057	1260	0	-1	pg_catalog
2843	pg_auth_members	c	C	f	-1	f	0	10058	1261	0	-1	pg_catalog
2949	_txid_snapshot	b	A	f	-1	f	2970	0	0	0	-1	pg_catalog
2950	uuid	b	U	f	16	f	0	2951	0	0	-1	pg_catalog
2951	_uuid	b	A	f	-1	f	2950	0	0	0	-1	pg_catalog
2970	txid_snapshot	b	U	f	-1	f	0	2949	0	0	-1	pg_catalog
3115	fdw_handler	p	P	f	4	t	0	0	0	0	-1	pg_catalog
3220	pg_lsn	b	U	f	8	t	0	3221	0	0	-1	pg_catalog
3221	_pg_lsn	b	A	f	-1	f	3220	0	0	0	-1	pg_catalog
3310	tsm_handler	p	P	f	4	t	0	0	0	0	-1	pg_catalog
3361	pg_ndistinct	b	Z	f	-1	f	0	0	0	0	-1	pg_catalog
3402	pg_dependencies	b	Z	f	-1	f	0	0	0	0	-1	pg_catalog
3500	anyenum	p	P	f	4	t	0	0	0	0	-1	pg_catalog
3614	tsvector	b	U	f	-1	f	0	3643	0	0	-1	pg_catalog
3615	tsquery	b	U	f	-1	f	0	3645	0	0	-1	pg_catalog
3642	gtsvector	b	U	f	-1	f	0	3644	0	0	-1	pg_catalog
3643	_tsvector	b	A	f	-1	f	3614	0	0	0	-1	pg_catalog
3644	_gtsvector	b	A	f	-1	f	3642	0	0	0	-1	pg_catalog
3645	_tsquery	b	A	f	-1	f	3615	0	0	0	-1	pg_catalog
3734	regconfig	b	N	f	4	t	0	3735	0	0	-1	pg_catalog
3735	_regconfig	b	A	f	-1	f	3734	0	0	0	-1	pg_catalog
3769	regdictionary	b	N	f	4	t	0	3770	0	0	-1	pg_catalog
3770	_regdictionary	b	A	f	-1	f	3769	0	0	0	-1	pg_catalog
3802	jsonb	b	U	f	-1	f	0	3807	0	0	-1	pg_catalog
3807	_jsonb	b	A	f	-1	f	3802	0	0	0	-1	pg_catalog
3831	anyrange	p	P	f	-1	f	0	0	0	0	-1	pg_catalog
3838	event_trigger	p	P	f	4	t	0	0	0	0	-1	pg_catalog
3904	int4range	r	R	f	-1	f	0	3905	0	0	-1	pg_catalog
3905	_int4range	b	A	f	-1	f	3904	0	0	0	-1	pg_catalog
3906	numrange	r	R	f	-1	f	0	3907	0	0	-1	pg_catalog
3907	_numrange	b	A	f	-1	f	3906	0	0	0	-1	pg_catalog
3908	tsrange	r	R	f	-1	f	0	3909	0	0	-1	pg_catalog
3909	_tsrange	b	A	f	-1	f	3908	0	0	0	-1	pg_catalog
3910	tstzrange	r	R	f	-1	f	0	3911	0	0	-1	pg_catalog
