16386	cube	b	U	f	-1	f	0	16391	0	0	-1	public
16391	_cube	b	A	f	-1	f	16386	0	0	0	-1	public
16476	_earth	b	A	f	-1	f	16477	0	0	0	-1	public
16477	earth	d	U	f	-1	f	0	16476	0	16386	-1	public
