1255	pg_proc	r	pg_catalog	12	proleakproof	16	-1	t
1255	pg_proc	r	pg_catalog	13	proisstrict	16	-1	t
1255	pg_proc	r	pg_catalog	14	proretset	16	-1	t
1255	pg_proc	r	pg_catalog	15	provolatile	18	-1	t
1255	pg_proc	r	pg_catalog	16	proparallel	18	-1	t
1255	pg_proc	r	pg_catalog	17	pronargs	21	-1	t
1255	pg_proc	r	pg_catalog	18	pronargdefaults	21	-1	t
1255	pg_proc	r	pg_catalog	19	prorettype	26	-1	t
1255	pg_proc	r	pg_catalog	20	proargtypes	30	-1	t
1255	pg_proc	r	pg_catalog	21	proallargtypes	1028	-1	f
1255	pg_proc	r	pg_catalog	22	proargmodes	1002	-1	f
1255	pg_proc	r	pg_catalog	23	proargnames	1009	-1	f
1255	pg_proc	r	pg_catalog	24	proargdefaults	194	-1	f
1255	pg_proc	r	pg_catalog	25	protrftypes	1028	-1	f
1255	pg_proc	r	pg_catalog	26	prosrc	25	-1	t
1255	pg_proc	r	pg_catalog	27	probin	25	-1	f
1255	pg_proc	r	pg_catalog	28	prosqlbody	194	-1	f
1255	pg_proc	r	pg_catalog	29	proconfig	1009	-1	f
1255	pg_proc	r	pg_catalog	30	proacl	1034	-1	f
1259	pg_class	r	pg_catalog	1	oid	26	-1	t
1259	pg_class	r	pg_catalog	2	relname	19	-1	t
1259	pg_class	r	pg_catalog	3	relnamespace	26	-1	t
1259	pg_class	r	pg_catalog	4	reltype	26	-1	t
1259	pg_class	r	pg_catalog	5	reloftype	26	-1	t
1259	pg_class	r	pg_catalog	6	relowner	26	-1	t
1259	pg_class	r	pg_catalog	7	relam	26	-1	t
1259	pg_class	r	pg_catalog	8	relfilenode	26	-1	t
1259	pg_class	r	pg_catalog	9	reltablespace	26	-1	t
1259	pg_class	r	pg_catalog	10	relpages	23	-1	t
1259	pg_class	r	pg_catalog	11	reltuples	700	-1	t
1259	pg_class	r	pg_catalog	12	relallvisible	23	-1	t
1259	pg_class	r	pg_catalog	13	reltoastrelid	26	-1	t
1259	pg_class	r	pg_catalog	14	relhasindex	16	-1	t
1259	pg_class	r	pg_catalog	15	relisshared	16	-1	t
1259	pg_class	r	pg_catalog	16	relpersistence	18	-1	t
1259	pg_class	r	pg_catalog	17	relkind	18	-1	t
1259	pg_class	r	pg_catalog	18	relnatts	21	-1	t
1259	pg_class	r	pg_catalog	19	relchecks	21	-1	t
1259	pg_class	r	pg_catalog	20	relhasrules	16	-1	t
1259	pg_class	r	pg_catalog	21	relhastriggers	16	-1	t
1259	pg_class	r	pg_catalog	22	relhassubclass	16	-1	t
1259	pg_class	r	pg_catalog	23	relrowsecurity	16	-1	t
1259	pg_class	r	pg_catalog	24	relforcerowsecurity	16	-1	t
1259	pg_class	r	pg_catalog	25	relispopulated	16	-1	t
1259	pg_class	r	pg_catalog	26	relreplident	18	-1	t
1259	pg_class	r	pg_catalog	27	relispartition	16	-1	t
1259	pg_class	r	pg_catalog	28	relrewrite	26	-1	t
1259	pg_class	r	pg_catalog	29	relfrozenxid	28	-1	t
1259	pg_class	r	pg_catalog	30	relminmxid	28	-1	t
1259	pg_class	r	pg_catalog	31	relacl	1034	-1	f
1259	pg_class	r	pg_catalog	32	reloptions	1009	-1	f
1259	pg_class	r	pg_catalog	33	relpartbound	194	-1	f
1260	pg_authid	r	pg_catalog	1	oid	26	-1	t
1260	pg_authid	r	pg_catalog	2	rolname	19	-1	t
1260	pg_authid	r	pg_catalog	3	rolsuper	16	-1	t
1260	pg_authid	r	pg_catalog	4	rolinherit	16	-1	t
1260	pg_authid	r	pg_catalog	5	rolcreaterole	16	-1	t
1260	pg_authid	r	pg_catalog	6	rolcreatedb	16	-1	t
1260	pg_authid	r	pg_catalog	7	rolcanlogin	16	-1	t
1260	pg_authid	r	pg_catalog	8	rolreplication	16	-1	t
1260	pg_authid	r	pg_catalog	9	rolbypassrls	16	-1	t
1260	pg_authid	r	pg_catalog	10	rolconnlimit	23	-1	t
1260	pg_authid	r	pg_catalog	11	rolpassword	25	-1	f
1260	pg_authid	r	pg_catalog	12	rolvaliduntil	1184	-1	f
1261	pg_auth_members	r	pg_catalog	1	oid	26	-1	t
