16395	16386	25	0	i	b
16396	16386	1043	0	i	b
16397	16386	1042	0	a	b
16398	25	16386	0	a	b
16399	1043	16386	0	a	b
16400	1042	16386	16392	a	f
16401	16	16386	16393	a	f
16402	869	16386	16394	a	f
