138	box_center	f	600	f	0	1	0	t	i	603				pg_catalog
139	areasel	f	701	f	0	4	0	t	s	2281 26 2281 23				pg_catalog
140	areajoinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281				pg_catalog
141	int4mul	f	23	f	0	2	0	t	i	23 23				pg_catalog
144	int4ne	f	16	f	0	2	0	t	i	23 23				pg_catalog
145	int2ne	f	16	f	0	2	0	t	i	21 21				pg_catalog
146	int2gt	f	16	f	0	2	0	t	i	21 21				pg_catalog
147	int4gt	f	16	f	0	2	0	t	i	23 23				pg_catalog
148	int2le	f	16	f	0	2	0	t	i	21 21				pg_catalog
149	int4le	f	16	f	0	2	0	t	i	23 23				pg_catalog
150	int4ge	f	16	f	0	2	0	t	i	23 23				pg_catalog
151	int2ge	f	16	f	0	2	0	t	i	21 21				pg_catalog
152	int2mul	f	21	f	0	2	0	t	i	21 21				pg_catalog
153	int2div	f	21	f	0	2	0	t	i	21 21				pg_catalog
154	int4div	f	23	f	0	2	0	t	i	23 23				pg_catalog
155	int2mod	f	21	f	0	2	0	t	i	21 21				pg_catalog
156	int4mod	f	23	f	0	2	0	t	i	23 23				pg_catalog
157	textne	f	16	f	0	2	0	t	i	25 25				pg_catalog
158	int24eq	f	16	f	0	2	0	t	i	21 23				pg_catalog
159	int42eq	f	16	f	0	2	0	t	i	23 21				pg_catalog
160	int24lt	f	16	f	0	2	0	t	i	21 23				pg_catalog
161	int42lt	f	16	f	0	2	0	t	i	23 21				pg_catalog
162	int24gt	f	16	f	0	2	0	t	i	21 23				pg_catalog
163	int42gt	f	16	f	0	2	0	t	i	23 21				pg_catalog
164	int24ne	f	16	f	0	2	0	t	i	21 23				pg_catalog
165	int42ne	f	16	f	0	2	0	t	i	23 21				pg_catalog
166	int24le	f	16	f	0	2	0	t	i	21 23				pg_catalog
167	int42le	f	16	f	0	2	0	t	i	23 21				pg_catalog
168	int24ge	f	16	f	0	2	0	t	i	21 23				pg_catalog
169	int42ge	f	16	f	0	2	0	t	i	23 21				pg_catalog
170	int24mul	f	23	f	0	2	0	t	i	21 23				pg_catalog
171	int42mul	f	23	f	0	2	0	t	i	23 21				pg_catalog
172	int24div	f	23	f	0	2	0	t	i	21 23				pg_catalog
173	int42div	f	23	f	0	2	0	t	i	23 21				pg_catalog
176	int2pl	f	21	f	0	2	0	t	i	21 21				pg_catalog
177	int4pl	f	23	f	0	2	0	t	i	23 23				pg_catalog
178	int24pl	f	23	f	0	2	0	t	i	21 23				pg_catalog
179	int42pl	f	23	f	0	2	0	t	i	23 21				pg_catalog
180	int2mi	f	21	f	0	2	0	t	i	21 21				pg_catalog
181	int4mi	f	23	f	0	2	0	t	i	23 23				pg_catalog
182	int24mi	f	23	f	0	2	0	t	i	21 23				pg_catalog
183	int42mi	f	23	f	0	2	0	t	i	23 21				pg_catalog
184	oideq	f	16	f	0	2	0	t	i	26 26				pg_catalog
185	oidne	f	16	f	0	2	0	t	i	26 26				pg_catalog
